order_id,customer_id,order_date,product_category,product_name,quantity,price,discount,payment_method,order_status,sales_person,warehouse,region
ORD-12825,CUST-1120,2024-12-19,Sterilization & Lab,Tabletop Steam Autoclave,2,39046.86,8.8,COD,Processing,Vikram Patel,WH-Bengaluru (South),South
ORD-12826,CUST-1169,2026-01-17,Surgical & Critical Care,Surgical Electrocautery Unit,3,42346.05,8.7,COD,Shipped,Sanjay Verma,WH-Gurugram (North),North
ORD-12827,CUST-1951,2025-08-18,Diabetes Care,Insulin Pump,5,8469.85,10.5,COD,Returned,Anjali Nair,WH-Bhiwandi (West),West
ORD-12828,CUST-1191,2026-07-09,Sterilization & Lab,Tabletop Steam Autoclave,3,15107.87,6.7,Credit Card,Shipped,Vikram Patel,WH-Bengaluru (South),South
ORD-12829,CUST-1596,2025-11-20,Surgical & Critical Care,Laryngoscope Set,5,23312.0,2.3,Credit Card,Returned,Priya Sharma,WH-Bengaluru (South),South
ORD-12830,CUST-1974,2025-12-11,Diabetes Care,Insulin Pump,4,11300.06,13.9,COD,Processing,Priya Sharma,WH-Bengaluru (South),South
ORD-12831,CUST-1052,2026-01-08,Infusion & Vascular,Syringe Driver Pump,3,34553.05,1.1,COD,Shipped,Anjali Nair,WH-Bhiwandi (West),West
ORD-12832,CUST-1141,2025-06-01,Diagnostic & Monitoring,Fetal Doppler Heart Rate Monitor,4,35488.3,3.6,COD,Returned,Sanjay Verma,WH-Bengaluru (South),South
ORD-12833,CUST-1509,2026-06-08,Diabetes Care,Insulin Pump,3,29283.24,9.4,Debit Card,Returned,Ramesh Rao,WH-Bengaluru (South),South
ORD-12834,CUST-1125,2026-07-16,Infusion & Vascular,Central Venous Catheter Kit,2,33650.67,10.1,Debit Card,Shipped,Vikram Patel,WH-Bhiwandi (West),West
ORD-12835,CUST-1385,2026-05-10,Respiratory Care,Portable Oxygen Concentrator (5L),3,29537.62,6.1,Credit Card,Shipped,Vikram Patel,WH-Bhiwandi (West),West
ORD-12836,CUST-1480,2026-07-09,Home Healthcare,Digital Vein Finder,2,23008.61,7.3,Credit Card,Shipped,Priya Sharma,WH-Gurugram (North),North
ORD-12837,CUST-1183,2026-03-28,Diabetes Care,Insulin Pump,1,17486.59,6.5,Net Banking,Shipped,Ramesh Rao,WH-Bhiwandi (West),West
ORD-12838,CUST-1377,2026-07-07,Respiratory Care,Mesh Nebulizer,2,41044.72,5.7,COD,Returned,Sanjay Verma,WH-Kolkata (East),East
ORD-12839,CUST-1175,2026-07-11,Orthopedic & Mobility,Air Mattress for Bedsores,2,19236.5,12.1,Debit Card,Cancelled,Anjali Nair,WH-Bhiwandi (West),West
ORD-12840,CUST-1014,2026-03-30,Respiratory Care,Incentive Spirometer,4,40617.28,0.8,UPI,Delivered,Sanjay Verma,WH-Bhiwandi (West),West
ORD-12841,CUST-1891,2025-11-17,Home Healthcare,Electric Heating Pad,5,21877.37,3.1,Net Banking,Delivered,Sanjay Verma,WH-Bhiwandi (West),West
ORD-12842,CUST-1332,2025-07-26,Orthopedic & Mobility,Cervical Traction Unit,3,17814.32,8.5,Debit Card,Processing,Anjali Nair,WH-Bhiwandi (West),West
ORD-12843,CUST-1333,2026-07-12,Respiratory Care,BiPAP Machine,1,6309.42,5.0,Credit Card,Cancelled,Vikram Patel,WH-Bhiwandi (West),West
ORD-12844,CUST-1192,2026-03-14,Respiratory Care,Incentive Spirometer,2,14702.42,9.9,Net Banking,Processing,Anjali Nair,WH-Kolkata (East),East
ORD-12845,CUST-1636,2026-06-17,Infusion & Vascular,Dialysis Catheter,2,8104.48,6.5,UPI,Processing,Anjali Nair,WH-Bengaluru (South),South
ORD-12846,CUST-1269,2026-06-13,Sterilization & Lab,UV Sterilizer Box,5,27475.3,2.6,Debit Card,Cancelled,Anjali Nair,WH-Bengaluru (South),South
ORD-12847,CUST-1336,2025-05-31,Diagnostic & Monitoring,Infrared Non-Contact Thermometer,4,11997.37,3.9,COD,Cancelled,Priya Sharma,WH-Bhiwandi (West),West
ORD-12848,CUST-1861,2025-05-26,Orthopedic & Mobility,Motorized Wheelchair,1,19859.91,12.7,UPI,Cancelled,Anjali Nair,WH-Gurugram (North),North
ORD-12849,CUST-1124,2026-04-20,Diagnostic & Monitoring,Pulse Oximeter,4,20139.49,6.7,UPI,Cancelled,Vikram Patel,WH-Bhiwandi (West),West
ORD-12850,CUST-1988,2026-06-04,Respiratory Care,Incentive Spirometer,3,33685.18,2.6,Net Banking,Returned,Priya Sharma,WH-Bengaluru (South),South
ORD-12851,CUST-1666,2026-06-02,Diabetes Care,Insulin Pen Injector,5,29665.03,14.2,COD,Delivered,Anjali Nair,WH-Kolkata (East),East
ORD-12852,CUST-1353,2026-01-25,Respiratory Care,Mesh Nebulizer,4,4748.59,0.2,UPI,Returned,Sanjay Verma,WH-Gurugram (North),North
ORD-12853,CUST-1156,2026-06-16,Orthopedic & Mobility,Air Mattress for Bedsores,2,4268.05,8.6,Net Banking,Delivered,Sanjay Verma,WH-Gurugram (North),North
ORD-12854,CUST-1989,2026-02-11,Infusion & Vascular,Central Venous Catheter Kit,4,5910.11,9.6,Net Banking,Delivered,Priya Sharma,WH-Gurugram (North),North
ORD-12855,CUST-1029,2026-02-26,Surgical & Critical Care,Surgical Stapler,2,30975.4,12.9,Net Banking,Delivered,Priya Sharma,WH-Bhiwandi (West),West
ORD-12856,CUST-1532,2026-02-24,Infusion & Vascular,Syringe Driver Pump,3,9162.76,0.6,COD,Shipped,Anjali Nair,WH-Bhiwandi (West),West
ORD-12857,CUST-1290,2026-06-18,Infusion & Vascular,Syringe Driver Pump,1,30111.22,1.5,Net Banking,Delivered,Sanjay Verma,WH-Gurugram (North),North
ORD-12858,CUST-1831,2025-11-11,Respiratory Care,Portable Oxygen Concentrator (5L),1,19505.96,8.3,Net Banking,Processing,Vikram Patel,WH-Bhiwandi (West),West
ORD-12859,CUST-1654,2025-08-05,Diagnostic & Monitoring,Capnograph Monitor,4,26190.74,10.1,UPI,Delivered,Sanjay Verma,WH-Bhiwandi (West),West
ORD-12860,CUST-1228,2025-08-09,Orthopedic & Mobility,Folding Lightweight Wheelchair,4,27282.62,7.3,UPI,Shipped,Vikram Patel,WH-Kolkata (East),East
ORD-12861,CUST-1666,2026-03-12,Surgical & Critical Care,Surgical Stapler,5,12501.84,6.9,Net Banking,Shipped,Ramesh Rao,WH-Gurugram (North),North
ORD-12862,CUST-1004,2026-05-23,Diabetes Care,Lancet Device,1,41147.33,8.6,Net Banking,Delivered,Ramesh Rao,WH-Bhiwandi (West),West
ORD-12863,CUST-1676,2026-01-07,Diagnostic & Monitoring,Fetal Doppler Heart Rate Monitor,1,7205.71,5.9,UPI,Delivered,Vikram Patel,WH-Bengaluru (South),South
ORD-12864,CUST-1071,2026-03-21,Diagnostic & Monitoring,Digital Spirometer,3,4941.1,13.2,UPI,Returned,Vikram Patel,WH-Bhiwandi (West),West
ORD-12865,CUST-1974,2026-06-20,Respiratory Care,Portable Oxygen Concentrator (5L),5,3226.74,3.2,Net Banking,Delivered,Ramesh Rao,WH-Bengaluru (South),South
ORD-12866,CUST-1869,2026-02-17,Diagnostic & Monitoring,Pulse Oximeter,4,13700.03,8.1,Debit Card,Returned,Anjali Nair,WH-Gurugram (North),North
ORD-12867,CUST-1269,2026-01-08,Respiratory Care,High-Flow Nasal Cannula System,2,22956.16,5.1,Debit Card,Processing,Vikram Patel,WH-Kolkata (East),East
ORD-12868,CUST-1522,2025-03-02,Orthopedic & Mobility,Walking Frame with Castors,4,32813.65,0.1,Debit Card,Delivered,Anjali Nair,WH-Kolkata (East),East
ORD-12869,CUST-1718,2026-06-15,Respiratory Care,Auto CPAP Machine,1,11017.28,5.7,Credit Card,Delivered,Priya Sharma,WH-Bengaluru (South),South
ORD-12870,CUST-1137,2026-05-03,Surgical & Critical Care,Pulse Generator Pacemaker,2,39028.67,13.3,UPI,Delivered,Vikram Patel,WH-Bengaluru (South),South
ORD-12871,CUST-1597,2026-02-03,Respiratory Care,Mesh Nebulizer,1,16712.72,3.3,COD,Shipped,Anjali Nair,WH-Kolkata (East),East
ORD-12872,CUST-1176,2025-07-16,Diabetes Care,Insulin Pump,4,11862.1,9.5,UPI,Returned,Anjali Nair,WH-Kolkata (East),East
ORD-12873,CUST-1236,2026-07-20,Orthopedic & Mobility,Cervical Traction Unit,4,3334.8,10.0,Debit Card,Returned,Anjali Nair,WH-Gurugram (North),North
ORD-12874,CUST-1265,2026-06-30,Diagnostic & Monitoring,Capnograph Monitor,1,16605.14,3.2,Net Banking,Delivered,Sanjay Verma,WH-Kolkata (East),East
ORD-12875,CUST-1906,2025-08-03,Surgical & Critical Care,Surgical Stapler,1,9520.62,5.0,UPI,Delivered,Sanjay Verma,WH-Gurugram (North),North
ORD-12876,CUST-1064,2026-05-14,Sterilization & Lab,Tabletop Steam Autoclave,3,4942.76,1.8,COD,Processing,Sanjay Verma,WH-Bengaluru (South),South
ORD-12877,CUST-1602,2026-01-03,Surgical & Critical Care,Electric Suction Apparatus,4,38163.15,8.1,Debit Card,Delivered,Anjali Nair,WH-Kolkata (East),East
ORD-12878,CUST-1644,2025-09-06,Surgical & Critical Care,Pulse Generator Pacemaker,5,7105.35,11.0,UPI,Cancelled,Priya Sharma,WH-Bhiwandi (West),West
ORD-12879,CUST-1455,2026-07-03,Sterilization & Lab,Tabletop Steam Autoclave,1,22097.22,7.1,Credit Card,Shipped,Priya Sharma,WH-Bengaluru (South),South
ORD-12880,CUST-1516,2025-12-05,Sterilization & Lab,Tabletop Steam Autoclave,2,42530.07,14.4,COD,Returned,Sanjay Verma,WH-Kolkata (East),East
ORD-12881,CUST-1427,2026-05-18,Diagnostic & Monitoring,Fetal Doppler Heart Rate Monitor,1,34316.04,4.5,Credit Card,Delivered,Priya Sharma,WH-Gurugram (North),North
ORD-12882,CUST-1101,2026-06-19,Respiratory Care,Suction Machine,5,15657.45,9.5,Debit Card,Processing,Sanjay Verma,WH-Bhiwandi (West),West
ORD-12883,CUST-1265,2026-07-08,Sterilization & Lab,Digital Centrifuge Machine,2,20860.15,12.2,COD,Shipped,Priya Sharma,WH-Gurugram (North),North
ORD-12884,CUST-1182,2026-04-13,Diabetes Care,Blood Glucose Meter Kit,2,6120.4,8.4,Debit Card,Delivered,Ramesh Rao,WH-Bhiwandi (West),West
ORD-12885,CUST-1717,2026-02-20,Orthopedic & Mobility,Folding Lightweight Wheelchair,5,41720.95,12.3,Credit Card,Shipped,Sanjay Verma,WH-Kolkata (East),East
ORD-12886,CUST-1008,2026-02-06,Diagnostic & Monitoring,Fetal Doppler Heart Rate Monitor,1,35951.52,2.1,UPI,Processing,Vikram Patel,WH-Bengaluru (South),South
ORD-12887,CUST-1336,2026-07-01,Respiratory Care,Incentive Spirometer,4,16776.34,10.5,COD,Cancelled,Vikram Patel,WH-Bengaluru (South),South
ORD-12888,CUST-1164,2025-08-30,Infusion & Vascular,Syringe Driver Pump,3,19851.3,8.4,Credit Card,Delivered,Ramesh Rao,WH-Bengaluru (South),South
ORD-12889,CUST-1347,2026-07-08,Surgical & Critical Care,Anesthesia Workstation,1,10245.01,0.6,COD,Processing,Vikram Patel,WH-Gurugram (North),North
ORD-12890,CUST-1069,2026-04-30,Sterilization & Lab,Tabletop Steam Autoclave,4,17505.23,4.6,UPI,Delivered,Ramesh Rao,WH-Kolkata (East),East
ORD-12891,CUST-1615,2024-10-20,Diagnostic & Monitoring,Pulse Oximeter,3,42461.82,11.3,Credit Card,Returned,Ramesh Rao,WH-Bhiwandi (West),West
ORD-12892,CUST-1076,2025-12-21,Surgical & Critical Care,LED Surgical OT Light,3,8836.68,13.0,Credit Card,Cancelled,Ramesh Rao,WH-Gurugram (North),North
ORD-12893,CUST-1196,2026-01-11,Surgical & Critical Care,Surgical Electrocautery Unit,4,17885.28,5.5,UPI,Delivered,Priya Sharma,WH-Kolkata (East),East
ORD-12894,CUST-1049,2025-09-04,Orthopedic & Mobility,Motorized Wheelchair,3,38264.69,4.1,Credit Card,Cancelled,Anjali Nair,WH-Gurugram (North),North
ORD-12895,CUST-1998,2026-04-28,Orthopedic & Mobility,Cervical Traction Unit,1,37790.19,10.1,Debit Card,Cancelled,Ramesh Rao,WH-Kolkata (East),East
ORD-12896,CUST-1379,2026-05-24,Diagnostic & Monitoring,Capnograph Monitor,3,29397.25,6.2,COD,Delivered,Vikram Patel,WH-Kolkata (East),East
ORD-12897,CUST-1870,2026-04-22,Diagnostic & Monitoring,Capnograph Monitor,4,8695.87,8.5,COD,Processing,Priya Sharma,WH-Gurugram (North),North
ORD-12898,CUST-1256,2026-03-27,Diagnostic & Monitoring,Vascular Doppler,1,2652.57,6.0,COD,Shipped,Anjali Nair,WH-Gurugram (North),North
ORD-12899,CUST-1573,2025-11-04,Diagnostic & Monitoring,Pulse Oximeter,1,37764.45,8.3,UPI,Cancelled,Vikram Patel,WH-Bhiwandi (West),West
ORD-12900,CUST-1978,2026-01-16,Surgical & Critical Care,Anesthesia Workstation,4,12755.29,4.7,Net Banking,Cancelled,Sanjay Verma,WH-Bhiwandi (West),West
ORD-12901,CUST-1867,2025-10-18,Diagnostic & Monitoring,Fetal Doppler Heart Rate Monitor,4,11388.22,8.2,Credit Card,Shipped,Priya Sharma,WH-Bengaluru (South),South
ORD-12902,CUST-1498,2025-09-19,Home Healthcare,Electric Heating Pad,4,22644.39,13.6,Debit Card,Delivered,Priya Sharma,WH-Bengaluru (South),South
ORD-12903,CUST-1219,2026-04-29,Diagnostic & Monitoring,Capnograph Monitor,1,36426.46,9.8,COD,Delivered,Sanjay Verma,WH-Gurugram (North),North
ORD-12904,CUST-1561,2025-11-01,Surgical & Critical Care,Anesthesia Workstation,5,12921.77,9.3,Debit Card,Delivered,Vikram Patel,WH-Bengaluru (South),South
ORD-12905,CUST-1682,2025-12-04,Orthopedic & Mobility,Walking Frame with Castors,2,44376.88,13.4,UPI,Cancelled,Sanjay Verma,WH-Bhiwandi (West),West
ORD-12906,CUST-1921,2026-05-30,Home Healthcare,Digital Vein Finder,2,8554.73,11.4,Credit Card,Cancelled,Vikram Patel,WH-Kolkata (East),East
ORD-12907,CUST-1795,2025-10-13,Surgical & Critical Care,Anesthesia Workstation,5,35395.12,6.6,Debit Card,Shipped,Vikram Patel,WH-Bhiwandi (West),West
ORD-12908,CUST-1874,2025-11-24,Surgical & Critical Care,Electric Suction Apparatus,4,44666.33,2.7,UPI,Returned,Ramesh Rao,WH-Kolkata (East),East
ORD-12909,CUST-1462,2026-04-21,Respiratory Care,Compressor Nebulizer,3,12900.41,4.8,Credit Card,Cancelled,Sanjay Verma,WH-Gurugram (North),North
ORD-12910,CUST-1019,2026-03-08,Orthopedic & Mobility,TENS Physiotherapy Unit,3,41786.96,14.9,Credit Card,Cancelled,Priya Sharma,WH-Kolkata (East),East
ORD-12911,CUST-1801,2026-05-02,Diabetes Care,Insulin Pen Injector,1,32885.18,5.2,Credit Card,Delivered,Vikram Patel,WH-Kolkata (East),East
ORD-12912,CUST-1198,2026-02-09,Respiratory Care,Mesh Nebulizer,1,1866.38,11.6,Debit Card,Delivered,Sanjay Verma,WH-Bhiwandi (West),West
ORD-12913,CUST-1505,2026-02-23,Surgical & Critical Care,Defibrillator & AED,2,39995.01,12.2,Debit Card,Delivered,Sanjay Verma,WH-Kolkata (East),East
ORD-12914,CUST-1853,2026-07-07,Sterilization & Lab,UV Sterilizer Box,4,26652.27,6.9,COD,Delivered,Priya Sharma,WH-Gurugram (North),North
ORD-12915,CUST-1089,2026-04-04,Surgical & Critical Care,Anesthesia Workstation,1,8085.5,1.0,Credit Card,Processing,Vikram Patel,WH-Kolkata (East),East
ORD-12916,CUST-1960,2026-05-05,Surgical & Critical Care,Electric Suction Apparatus,1,29857.34,11.3,Credit Card,Returned,Priya Sharma,WH-Bhiwandi (West),West
ORD-12917,CUST-1877,2026-03-06,Home Healthcare,Peak Flow Meter,4,38266.11,12.9,UPI,Shipped,Sanjay Verma,WH-Kolkata (East),East
ORD-12918,CUST-1356,2026-07-04,Diabetes Care,Lancet Device,5,5530.83,8.1,COD,Delivered,Priya Sharma,WH-Bhiwandi (West),West
ORD-12919,CUST-1323,2025-05-12,Diagnostic & Monitoring,Continuous Glucose Monitor (CGM),5,37728.51,13.4,Debit Card,Cancelled,Sanjay Verma,WH-Kolkata (East),East
ORD-12920,CUST-1409,2026-06-13,Orthopedic & Mobility,Walking Frame with Castors,3,13657.59,11.5,Net Banking,Shipped,Ramesh Rao,WH-Bhiwandi (West),West
ORD-12921,CUST-1795,2025-04-15,Diagnostic & Monitoring,Single-Channel ECG Machine,2,26761.27,1.0,Credit Card,Processing,Ramesh Rao,WH-Bhiwandi (West),West
ORD-12922,CUST-1571,2025-12-27,Respiratory Care,High-Flow Nasal Cannula System,4,43744.19,9.0,COD,Delivered,Priya Sharma,WH-Gurugram (North),North
ORD-12923,CUST-1580,2025-12-11,Diagnostic & Monitoring,Pulse Oximeter,5,15290.55,7.7,UPI,Delivered,Priya Sharma,WH-Bengaluru (South),South
ORD-12924,CUST-1335,2026-07-22,Diagnostic & Monitoring,Digital Spirometer,4,1696.6,13.9,COD,Cancelled,Priya Sharma,WH-Kolkata (East),East
ORD-12925,CUST-1445,2026-03-05,Surgical & Critical Care,Surgical Electrocautery Unit,1,35943.92,3.1,Credit Card,Delivered,Ramesh Rao,WH-Bhiwandi (West),West
ORD-12926,CUST-1368,2025-03-28,Diagnostic & Monitoring,Digital Blood Pressure Monitor,4,34845.65,7.5,COD,Returned,Priya Sharma,WH-Bengaluru (South),South
ORD-12927,CUST-1131,2026-05-05,Sterilization & Lab,Tabletop Steam Autoclave,1,22070.43,3.1,Debit Card,Delivered,Vikram Patel,WH-Kolkata (East),East
ORD-12928,CUST-1583,2025-06-05,Diagnostic & Monitoring,Digital Otoscope,4,41732.06,1.1,Debit Card,Shipped,Vikram Patel,WH-Bengaluru (South),South
ORD-12929,CUST-1948,2026-07-15,Surgical & Critical Care,LED Surgical OT Light,2,20409.12,6.2,UPI,Returned,Vikram Patel,WH-Bengaluru (South),South
ORD-12930,CUST-1082,2025-11-19,Diagnostic & Monitoring,Digital Otoscope,3,11138.06,10.3,Net Banking,Delivered,Sanjay Verma,WH-Kolkata (East),East
ORD-12931,CUST-1439,2026-05-25,Surgical & Critical Care,Anesthesia Workstation,4,24681.74,6.0,UPI,Returned,Ramesh Rao,WH-Bhiwandi (West),West
ORD-12932,CUST-1044,2025-10-20,Surgical & Critical Care,Anesthesia Workstation,1,39227.29,5.8,COD,Shipped,Anjali Nair,WH-Bengaluru (South),South
ORD-12933,CUST-1759,2025-12-21,Diagnostic & Monitoring,Digital Otoscope,5,10160.08,13.5,Debit Card,Processing,Anjali Nair,WH-Bhiwandi (West),West
ORD-12934,CUST-1738,2026-07-06,Diagnostic & Monitoring,Digital Otoscope,2,38240.26,1.1,Debit Card,Processing,Priya Sharma,WH-Bhiwandi (West),West
ORD-12935,CUST-1007,2026-07-14,Diagnostic & Monitoring,Single-Channel ECG Machine,3,15579.44,12.0,Credit Card,Delivered,Sanjay Verma,WH-Gurugram (North),North
ORD-12936,CUST-1847,2026-05-14,Surgical & Critical Care,LED Surgical OT Light,3,27802.66,3.6,Credit Card,Delivered,Priya Sharma,WH-Bengaluru (South),South
ORD-12937,CUST-1627,2026-07-06,Home Healthcare,Peak Flow Meter,2,7916.81,7.1,UPI,Processing,Priya Sharma,WH-Kolkata (East),East
ORD-12938,CUST-1995,2025-01-20,Diagnostic & Monitoring,Digital Otoscope,2,646.65,5.1,Debit Card,Shipped,Ramesh Rao,WH-Gurugram (North),North
ORD-12939,CUST-1368,2026-01-22,Diagnostic & Monitoring,Pulse Oximeter,3,9746.9,14.5,Credit Card,Delivered,Ramesh Rao,WH-Kolkata (East),East
ORD-12940,CUST-1041,2026-03-31,Surgical & Critical Care,Defibrillator & AED,5,33638.48,9.7,Debit Card,Delivered,Priya Sharma,WH-Kolkata (East),East
ORD-12941,CUST-1561,2026-07-22,Infusion & Vascular,Syringe Driver Pump,1,3884.06,8.9,Net Banking,Shipped,Vikram Patel,WH-Bhiwandi (West),West
ORD-12942,CUST-1975,2025-09-16,Sterilization & Lab,Tabletop Steam Autoclave,5,1626.93,6.5,COD,Processing,Anjali Nair,WH-Bengaluru (South),South
ORD-12943,CUST-1882,2025-10-28,Surgical & Critical Care,Laryngoscope Set,2,14934.39,8.8,COD,Shipped,Priya Sharma,WH-Gurugram (North),North
ORD-12944,CUST-1289,2026-05-05,Diagnostic & Monitoring,Pulse Oximeter,1,3105.71,11.3,UPI,Shipped,Ramesh Rao,WH-Gurugram (North),North
ORD-12945,CUST-1898,2025-05-13,Respiratory Care,Suction Machine,5,27690.29,5.8,UPI,Processing,Vikram Patel,WH-Gurugram (North),North
ORD-12946,CUST-1654,2026-05-04,Sterilization & Lab,Digital Centrifuge Machine,3,35462.08,3.9,COD,Shipped,Ramesh Rao,WH-Bengaluru (South),South
ORD-12947,CUST-1020,2026-07-11,Diagnostic & Monitoring,Capnograph Monitor,5,23270.9,3.2,Net Banking,Returned,Vikram Patel,WH-Gurugram (North),North
ORD-12948,CUST-1564,2025-03-22,Surgical & Critical Care,Electric Suction Apparatus,5,19254.45,7.9,UPI,Returned,Vikram Patel,WH-Kolkata (East),East
ORD-12949,CUST-1112,2025-04-04,Sterilization & Lab,Tabletop Steam Autoclave,5,26602.99,14.4,COD,Delivered,Anjali Nair,WH-Kolkata (East),East
ORD-12950,CUST-1709,2026-02-15,Diagnostic & Monitoring,Digital Spirometer,2,44528.72,12.5,COD,Delivered,Vikram Patel,WH-Kolkata (East),East
ORD-12951,CUST-1796,2026-04-20,Orthopedic & Mobility,Motorized Wheelchair,2,40873.81,12.8,Debit Card,Delivered,Sanjay Verma,WH-Bengaluru (South),South
ORD-12952,CUST-1314,2026-07-09,Diagnostic & Monitoring,Vascular Doppler,1,41658.09,9.5,Credit Card,Processing,Sanjay Verma,WH-Bhiwandi (West),West
ORD-12953,CUST-1965,2025-09-08,Orthopedic & Mobility,Motorized Wheelchair,4,41445.66,1.0,UPI,Cancelled,Vikram Patel,WH-Kolkata (East),East
ORD-12954,CUST-1048,2026-03-12,Diagnostic & Monitoring,Infrared Non-Contact Thermometer,1,21324.34,11.5,Debit Card,Shipped,Vikram Patel,WH-Bengaluru (South),South
ORD-12955,CUST-1213,2026-05-01,Diagnostic & Monitoring,Pulse Oximeter,3,38848.17,11.4,COD,Delivered,Sanjay Verma,WH-Gurugram (North),North
ORD-12956,CUST-1772,2026-03-18,Respiratory Care,High-Flow Nasal Cannula System,5,16005.03,5.8,UPI,Processing,Vikram Patel,WH-Bhiwandi (West),West
ORD-12957,CUST-1761,2025-07-26,Orthopedic & Mobility,Motorized Wheelchair,3,7808.97,13.3,Net Banking,Delivered,Vikram Patel,WH-Bengaluru (South),South
ORD-12958,CUST-1732,2025-10-18,Infusion & Vascular,Dialysis Catheter,1,40419.36,7.0,Debit Card,Delivered,Vikram Patel,WH-Gurugram (North),North
ORD-12959,CUST-1979,2024-12-07,Surgical & Critical Care,Defibrillator & AED,1,20517.54,5.6,Net Banking,Delivered,Anjali Nair,WH-Kolkata (East),East
ORD-12960,CUST-1441,2025-07-19,Home Healthcare,Digital Vein Finder,3,9608.73,12.3,Debit Card,Delivered,Ramesh Rao,WH-Gurugram (North),North
ORD-12961,CUST-1998,2026-06-01,Surgical & Critical Care,Laryngoscope Set,3,1708.69,13.3,Credit Card,Shipped,Ramesh Rao,WH-Gurugram (North),North
ORD-12962,CUST-1459,2026-05-12,Sterilization & Lab,UV Sterilizer Box,1,27169.78,2.1,UPI,Shipped,Sanjay Verma,WH-Gurugram (North),North
ORD-12963,CUST-1802,2024-10-09,Infusion & Vascular,Volumetric Infusion Pump,2,42615.18,12.6,UPI,Shipped,Vikram Patel,WH-Bengaluru (South),South
ORD-12964,CUST-1930,2026-05-07,Diagnostic & Monitoring,Fetal Doppler Heart Rate Monitor,1,10278.88,12.3,Net Banking,Processing,Vikram Patel,WH-Kolkata (East),East
ORD-12965,CUST-1915,2026-06-10,Diabetes Care,Insulin Pump,3,6222.14,10.7,UPI,Processing,Vikram Patel,WH-Kolkata (East),East
ORD-12966,CUST-1423,2026-03-12,Respiratory Care,Portable Oxygen Concentrator (5L),1,21424.9,3.1,COD,Delivered,Ramesh Rao,WH-Bengaluru (South),South
ORD-12967,CUST-1029,2026-02-23,Orthopedic & Mobility,Folding Lightweight Wheelchair,2,26198.03,14.2,Credit Card,Shipped,Anjali Nair,WH-Bengaluru (South),South
ORD-12968,CUST-1688,2024-11-05,Surgical & Critical Care,LED Surgical OT Light,3,35916.79,11.9,Net Banking,Delivered,Anjali Nair,WH-Kolkata (East),East
ORD-12969,CUST-1350,2026-07-16,Orthopedic & Mobility,TENS Physiotherapy Unit,4,21071.94,2.1,Debit Card,Returned,Anjali Nair,WH-Gurugram (North),North
ORD-12970,CUST-1505,2026-02-06,Respiratory Care,Compressor Nebulizer,1,23255.2,7.9,Credit Card,Processing,Ramesh Rao,WH-Bhiwandi (West),West
ORD-12971,CUST-1184,2026-03-16,Infusion & Vascular,Dialysis Catheter,3,8361.02,10.7,COD,Delivered,Sanjay Verma,WH-Gurugram (North),North
ORD-12972,CUST-1279,2026-03-31,Home Healthcare,Digital Vein Finder,1,35986.11,10.6,Net Banking,Processing,Priya Sharma,WH-Bengaluru (South),South
